"","GSM15785","GSM15786","GSM15787","GSM15788","GSM15789","GSM15790","GSM15791","GSM15792","GSM15794","GSM15795"
"219995_s_at",-40.2266213549936,-43.831134731435,-43.2299035069155,40.1416634570887,58.1420334150224,-103.126707044992,-116.199990037656,256.059644973326,13.2001586364377,-12.3684329012028
"219996_at",59.8621327046662,-198.260244487465,-187.918125942869,-83.0986738577644,37.6387958918675,-127.829441920652,-16.8201390352898,-64.185868066793,-5.04784153195789,-37.0619187340901
"219997_s_at",48.0500981562918,-151.32934533491,-123.273106125877,-41.4972707126824,68.3533664441322,-179.277324413119,-162.108328862394,228.119771627399,5.29338749682992,-26.9781488628785
"219998_at",-262.264534063384,185.770814618508,198.78453138579,81.9585044495183,54.150555353876,159.700868034984,73.677958242798,86.6721414606185,-61.586677481674,14.2496838729657
"219999_at",45.6340536418194,-204.7312065049,-224.791945799785,-59.777727771164,12.4461109265827,-149.475244200281,5.83579258113852,-208.38593129756,9.81153559648808,-40.4620000673462
"220000_at",21.8649137360945,-172.508871809994,-175.40829167719,-16.1771356532624,70.359367409581,-227.004389969155,-246.549252958734,420.27048142773,11.4201439944094,-33.5917440433576
"220001_at",112.916844354839,-241.18585624902,-219.025289355921,-21.2947007384882,36.2469428688921,-265.604947452812,-232.185634646286,277.194119137207,20.4936841193721,-53.6429603982755
"220002_at",-181.049531983151,59.2830607505658,105.496124811391,93.240188524692,92.6186661534917,-41.160346758447,-145.602388109309,443.447926956843,-19.5823457035588,-2.83991716735266
"220003_at",104.18698176221,-235.705170846121,-220.281427159169,-30.9937804277355,32.8647113026906,-265.728778191135,-188.93342311144,220.262227869342,24.3349676207131,-54.8654857884269
"220004_at",-207.194373934344,92.4859897252212,94.2680018696623,46.6589585140084,34.8792576498762,57.5787251655739,41.5494720840574,67.4780110962144,-33.1749796089222,-3.14654269381082
"220005_at",-137.323855382005,35.4506094979857,52.7709341063223,13.2306737045918,0.230386265728971,27.2611043128926,118.98059133727,-147.259651696995,-35.2895092893423,-32.107661309802
"220006_at",-301.389444276192,236.088282062551,278.578931387611,157.431007858882,107.081372353945,75.1282683111295,-94.0950389407699,466.541431924107,-4.99569021565691,11.5695459936131
"220007_at",-57.9556447404119,-59.3016747274977,-48.1922678896962,19.2292446110584,49.3580042235087,-121.683199579504,-124.179127376401,281.075219288269,-0.725705875060962,-24.9235216381729
"220008_at",68.4650718127966,-181.233392786071,-180.598617101206,-11.3531720468788,20.9310584651018,-180.061695898298,-104.12888717233,101.51784290349,6.3270405261222,-32.478275900599
"220009_at",-29.3798430809746,-74.7964150950437,-108.297492263118,-17.0456374519839,36.1714090561909,-119.598779558212,-54.8343911528445,64.5653274770968,-3.80376287449907,-33.3951356302423
"220010_at",-82.7198734132821,-23.0209117121612,-68.920648775584,-29.4895889574027,70.55510158905,-24.8064937669049,18.3979633906007,-33.801601382982,17.6639729716237,-4.11937087875768
"220011_at",-92.3045523676475,-21.982030672603,-42.616714349709,18.5780605790872,59.3283110398926,-85.0202800152261,-63.1961925362036,104.827889332518,6.12648680261092,-22.6876757089343
"220012_at",-24.6413665638669,-94.6026547073755,-109.235656433135,2.61015574607862,72.8988523045421,-160.109340288903,-141.815446786448,254.217466594309,-16.2852225514152,-52.4112823604865
"220013_at",-28.7819696658016,-118.140902659942,-116.428859780122,11.3818238425184,23.290483459604,-108.998536437088,-63.2522702469377,77.2370151154744,-36.8531340121348,-47.4867247814771
"220014_at",151.3434305606,-305.394943646659,-265.627019947115,-15.6134227493995,34.9550503305168,-341.177388249167,-278.654321960209,386.582728574391,38.3445817312387,-43.2663292460312
"220015_at",-52.2212503565821,-80.257751193546,7.38897560066276,56.6843702877412,101.030179894654,-141.441501699999,-235.983976064629,492.703268283882,19.4373973231356,-45.8386442653981
"220016_at",-131.865540654505,32.0646003303389,47.7870442223076,85.8526704685893,92.389328119838,-11.0615040780208,-36.5996361948429,137.957073177296,10.7612088868839,-15.4969814812418
"220017_x_at",-118.279247865196,-2.7498482278691,-11.5077764884729,31.2860191716526,58.2195129381226,4.83466697331578,66.713571492024,-81.2643015926284,-8.93546140865447,-30.9127408053677
"220018_at",-192.202471662313,109.861882786865,135.956848613018,121.712165617718,99.3665954223102,-20.5119370312631,-123.716870228267,433.934010389977,-27.9941954457243,-30.4868500303518
"220019_s_at",-102.806272280437,18.9334020313771,36.5904790945821,57.7335715284074,90.6451005744836,-112.488363774207,-162.196937405286,476.502621162175,-30.2113378428862,-18.3197840880181
"220020_at",-53.9005002824635,-67.3756977999245,-66.1039081429675,15.6427319862721,48.3648472512227,-125.634941180802,-92.8367048094711,210.517915942761,-17.8998622413446,-39.6015806060743
"220021_at",-45.8675232809782,-81.3032519196302,-48.1891286249869,-16.8800850341059,30.2437282322719,-124.798312824866,-81.0805063210218,162.401459748758,-2.59169817596029,-13.2196444090368
"220022_at",88.6112091929531,-223.082045141421,-216.743628651962,-55.4218480927161,22.2065367644599,-175.129583412431,-91.2710657697359,26.2889749192328,2.89133699190252,-40.3704299561202
"220023_at",-153.212034125562,32.331495778566,71.1129243838019,54.0463229959629,89.2552452588871,-74.3855853504753,-151.993150785933,409.902865398166,-7.55053799262351,-29.8532736521519
"220024_s_at",-11.677591282636,-100.641663814378,-92.5949058093644,25.7842037983312,35.4087285073257,-141.547527779739,-154.959239293847,272.606658103642,-34.5239316559956,-24.786692411905
"220025_at",-130.724630714482,23.5896371778462,53.9619441892346,54.1715353059512,87.4787180821183,-71.2178474947617,-98.6851594091049,343.764039847455,-30.9806055868751,-40.551176611759
"220026_at",-66.4680940501605,-62.2526700886453,-53.4877100297436,-25.7909404062473,68.404878928899,-48.2448503822135,11.3076778949862,-21.9858577119952,-11.3711038985284,-16.9281605855341
"220027_s_at",-166.745658412298,67.5732907888824,96.6037127918792,39.0080880168168,47.2325903146866,4.0971449148283,14.1251751686927,159.954329519139,-28.6564750917035,-19.7752088285278
"220028_at",108.40920638925,-248.055837306626,-206.328518408875,-30.518105092923,59.4294324324292,-267.255639440694,-243.572573527502,369.624071129762,45.5110609265631,-37.6562175096714
"220029_at",-2.63251815344461,-162.852477422101,-124.246997583979,-21.737430008978,40.0274708151244,-133.113982443055,-34.588597747507,35.3415219495058,9.84583693666966,-45.5337107008707
"220030_at",-84.1169395508808,-53.0616434335888,-40.934123317965,7.72537980830054,53.3440907949131,-53.5478584558126,-18.3839789412391,48.9123056619474,0.386719478219004,-28.7320536063897
"220031_at",-11.6634677087117,-99.1200817921632,-78.6371304534621,16.6063299861446,21.7313067196202,-112.719144043174,-116.479713821945,175.624189071486,6.33310335272118,-27.9356490923272
"220032_at",77.5248735589262,-238.379157484409,-200.151098714119,-80.351789912474,32.3630121917997,-157.938718403856,-48.6750320189627,-11.8820238819929,5.1874168030621,-58.8744759257841
"220033_at",-63.5114603170726,-82.8834193771348,-59.4887015840143,20.0929238704048,43.8834360519436,-105.444989432078,-109.327823021612,217.736535671447,-11.6250365902079,-31.9161917814752
"220034_at",-103.920350753668,-29.1200871544476,1.18495863070198,31.6789032712992,59.1125284763655,-69.7371397387577,-56.9897858570621,155.097684375386,-4.77795798866191,-42.2420135065087
"220035_at",-83.8139888041182,-21.3887291061677,-7.73125173698574,11.6600221704822,21.5333794334381,1.21106578441436,20.2618822619427,50.6912675237239,21.9481932083648,-25.8652045234601
"220036_s_at",-134.234390588272,41.521568066494,10.9603826010053,14.8086501346916,35.007692547326,9.22389365160284,2.25091631909447,59.7700961765873,-27.6130585739755,-24.6283632953015
"220037_s_at",151.517273845023,-327.618815989789,-308.835425294925,-102.441246354453,3.18884132215407,-314.800621892692,-165.762750309956,68.6175639951943,17.6383794351345,-53.2962128565916
"220038_at",-45.8989565451019,-35.2645198550997,-36.2137255069358,-1.41765452214821,22.598768931627,-58.118976969271,4.56589086703705,-1.2295104427638,-22.2719411750628,-5.07360081670633
"220039_s_at",-65.1039020738442,-53.0381109012591,-30.0919046436131,7.44084227531576,37.7307270447992,-31.3700213515252,-11.1215577363226,34.3228126410873,-3.19277646027912,-37.2149795220846
"220040_x_at",60.2907086603923,-198.224944334942,-176.905273269327,-16.8488494972538,43.9049731897937,-218.932110155043,-168.119636185294,266.811454449216,27.9288356768838,-41.8272682817124
"220041_at",-138.448442141106,53.2241519835981,60.9849379829713,77.6338605490447,57.5801665067189,-3.24564453792379,-84.5619488522158,271.391426910689,-44.770566362227,-28.5196996914316
"220042_x_at",-50.8063827139016,-78.3767210644685,-81.4474753898867,-67.1122299862468,49.6051294814819,-47.9798979539335,95.9118122469489,-242.656195595038,-5.49929787750938,-32.4457325587178
"220043_s_at",109.94128384662,-255.959687594092,-247.540236147076,-60.9610875486971,22.3896202151612,-232.900085593527,-161.976718390061,150.232387070769,16.6296543149801,-63.616955810516
"220044_x_at",62.4773140173644,-210.219938877358,-203.205287477351,-45.2739006034361,47.2964392119072,-230.569335365514,-138.331811351117,135.170042544549,37.7459814115827,-69.1728548669124
"220045_at",-213.199061864793,76.7393852128039,100.394905009438,49.1044512912357,84.7004484186408,61.7073238799588,13.8538223588251,103.22230227226,-34.1061067536827,-22.8901924905056
"220046_s_at",-45.0927334029321,-123.935638630089,-62.2695085490538,39.0796686007241,102.069583032442,-178.493064362014,-263.645563887852,475.204916771069,21.3578407258612,-43.3285369296738
"220047_at",174.110681344194,-247.706892231315,-289.438361517568,-60.2032508323045,28.2155470439856,-327.623578059039,-201.883511133175,242.068620542779,29.4340802723811,-21.1699387522251
"220048_at",-20.4775887420672,-78.939742703099,-57.9003482802731,22.5115145271615,90.7766483946989,-195.003875896292,-253.816649577243,595.515936875123,9.16858889312028,-59.7187184395519
"220049_s_at",35.347485058303,-176.84108971331,-132.728319878332,-20.0551614986785,42.0183517346763,-235.021124801395,-242.441349428541,427.411291449628,7.83171585350083,-54.6678630947551
"220050_at",-63.2116588790653,-55.4308788927337,-63.3054719750269,9.36386935414596,38.2358837932512,-100.98382276085,-48.5716891698771,96.3397829780954,-7.86741362709201,-37.3208529388037
"220051_at",71.2459779299967,-189.172761550745,-145.465388220991,7.97761377722875,66.253967491824,-234.54707238061,-252.426491293061,370.741592124909,-4.34879417547125,-62.8368655124446
"220052_s_at",-19.0420498097563,-123.272818908644,-79.5234025794255,55.311468095337,85.295457351867,-183.639209067121,-234.894923655035,429.220798112518,-14.1224488206598,-34.3323425240487
"220053_at",153.590818063526,-261.500334690528,-283.648167689079,-47.0741432200483,56.5915890537794,-302.856477843073,-211.410451026382,242.867354116735,20.4205625105619,-28.8448428202173
"220054_at",-16.7443884180492,-108.457252625801,-104.103407478259,4.48637571660136,61.3601303579859,-152.257413046393,-193.392510491636,305.76407174795,1.82755833781043,-12.3105969618243
"220055_at",-51.3688506831179,-95.0442467378906,-51.9279844241932,55.211612207444,80.4938606758072,-200.239641904632,-285.47916046491,606.765178570283,12.0910154452757,-14.3881727410593
"220056_at",9.78129790501566,-93.51565360705,-134.270445993991,-51.8989080979937,39.416076249432,-91.5442387157498,35.8933904636692,-70.5747196128794,-10.1876717387455,-27.3595917069997
"220057_at",-137.281237253795,9.933590941133,-43.5417231519786,14.1529744758274,11.0052043906793,17.9612610443258,79.2947699973154,-146.373619194586,-42.2106277747079,-23.2687731424458
"220058_at",-87.3432419587213,-49.3384781018816,-37.5004088923701,10.451868957674,64.3286493329385,-53.217339336876,-56.8349612605725,122.484546410116,-31.9037110642772,-46.805884905093
"220059_at",119.637583091753,-267.360046138907,-205.154615343909,5.44132962447871,95.4634967274213,-297.496231202498,-347.462116946588,633.916574410683,25.079429909437,-47.9849822568589
"220060_s_at",-191.149638373857,65.8609251567984,88.6931718450053,30.8846867054534,42.3109982308046,45.4551356826158,41.6721653505254,36.248253649819,-42.231203486738,3.12487964091825
"220061_at",47.9377949724819,-152.42179159343,-166.264462978344,-53.2578024996626,50.6156295758531,-180.144966325335,-62.4668011847756,33.0401622876283,27.8089166197824,-2.17794731559121
"220062_s_at",-73.5432481553383,-38.9740281115923,-49.5215328359523,8.73996359645504,39.2509795433403,-63.3350526333511,-21.0619961012366,113.516438640156,3.88933207330561,-50.0907184994872
"220063_at",-205.047733936487,83.3215392271452,118.720680623592,112.795027303089,92.1479028723788,-5.32400022098715,-154.789196507524,451.393693004324,-20.7061727969874,-31.455460428616
"220064_at",31.9855131154941,-176.892317754259,-168.355789513063,2.65070840250117,75.5407046428486,-245.072856715559,-239.731636557661,463.10028055367,12.4255603479856,-39.8604633748919
"220065_at",26.8651988297135,-145.288127822992,-122.744522296737,26.3226594193105,116.489493719765,-225.071426293715,-305.223976745009,601.039776933148,15.6353998868115,-38.0692752920884
"220066_at",73.6045157991807,-209.724640028069,-175.804457565297,29.7300314755439,93.3947137989084,-239.922897518104,-321.881370754906,583.053393612689,18.6352260110827,-20.3632477877294
"220067_at",-76.6806850042969,-36.6246105945286,-22.6246858679261,24.3822858090936,85.8612411931394,-124.097026585238,-181.965890403009,362.261734781919,28.6925194912819,-23.7907841135745
"220068_at",-69.7815632999539,-80.585808733903,-40.5089600301351,65.2640742487552,81.01970131379,-135.488199808492,-194.616131377984,393.34519521454,17.3219067321085,-33.2558926786841
"220069_at",-105.325037360184,26.3898255026093,14.9353664865357,20.4369715270949,54.2565664595555,-44.6633086342916,-67.0709969968762,232.751992195651,-26.2525045731001,-8.41176735982247
"220070_at",126.159383693464,-272.538288849837,-339.141482522674,-126.343099941865,13.7566665502215,-184.088025229078,-10.0488313490206,-200.021524136869,29.2881509967497,-57.4573657903918
"220071_x_at",-70.3151526643662,-52.8525526330872,-54.5715147668106,34.6102187518254,24.8741766859308,-132.241522887828,-144.989195591878,261.233257174225,-16.9159554862367,-35.4471660585025
"220072_at",5.54656851925128,-86.9363267824044,-89.5416804918449,-0.149883873921445,56.9614024491341,-94.0415130040584,-82.4456641814967,141.781811322236,22.0359370722775,-1.46075784816723
"220073_s_at",-76.1834694537637,-80.394395044105,-72.3290423896523,46.0347980426032,42.2988965255128,-151.639456690556,-164.104161009846,321.747795953488,8.6665916887056,-16.0797044242831
"220074_at",-73.3403920239866,-58.7586780278504,-25.1635424604995,43.486062979326,98.9164998301125,-101.034114677257,-214.233923933629,458.535428704102,16.7081893335827,-13.2653613918119
"220075_s_at",40.2255557800816,-166.520191678225,-159.912424933686,-38.4170004490375,45.6549875280883,-180.940332916759,-125.493333928366,167.113337337273,12.3242582037219,-34.8047295631757
"220076_at",-119.705561993375,8.33851264970199,22.9942520361301,88.8132620234635,80.3416535115136,-100.155975688839,-220.415472167443,565.541187133587,-11.7855935640743,-34.1379306243303
"220077_at",-74.8340186677761,-5.11710783795851,58.9297965359951,93.2236590736842,115.848325866658,-144.22298464923,-260.715921076916,624.061662844033,-4.76976131440335,-36.3028468616652
"220078_at",72.3936894204072,-213.747119801703,-205.927978097844,-5.4401457442341,88.1666453911974,-266.605907738708,-287.469814347277,483.067467431185,22.1639004766821,-48.7901642660881
"220079_s_at",-165.260011849942,53.0600133549286,25.8239560422746,48.5670227704975,48.6386369468678,-16.6274209623306,-0.658539833832782,143.777460583296,-6.98345277103681,-9.52426566818843
